----------------------------------------------------------------------------------Search Criteria:  Search in: Projects 		AdminIC: All; Project Number (split):1; DA; Fiscal Year: Active Projects ----------------------------------------------------------------------------------Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"EXECUTIVE FUNCTION AND AGGRESSION IN PRE-SCHOOL AGED CHILDREN EXPOSED IN UTERO TO MARIJUANA",NIDA,"9381025",1R01DA042948-01A1,1,R01,DA,042948,01,A1,,"10661709","KLEBANOFF, MARK A",Not Applicable,"RESEARCH INST NATIONWIDE CHILDREN'S HOSP", ,2017,447451,
"EXAMINING THE CONSEQUENCES OF REDUCTIONS IN OPIOID PRESCRIBING ON PATIENTS; CLINICAL CARE; AND COMMUNITY HEALTH",NIDA,"9287748",1R01DA043631-01,1,R01,DA,043631,01,,,"11267383","KNIGHT, KELLY RAY",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,561900,
"CLINICAL DATA INTELLIGENCE & ADVANCED ANALYTICS TO REDUCE DRUG DIVERSION ACROSS THE CARE DELIVERY CYCLE AND DRUG SUPPLY CHAIN IN HEALTH SYSTEMS",NIDA,"9347982",1R44DA044083-01,1,R44,DA,044083,01,,,"14644644","KNIGHT, THOMAS ",Not Applicable,"INVISTICS CORPORATION", ,2017,466155,
"EFFECTS OF A G PROTEIN-BIASED MU OPIOID RECEPTOR AGONIST PZM21 IN PRIMATES",NIDA,"9404668",1R21DA044775-01,1,R21,DA,044775,01,,,"6519037","KO, MEI-CHUAN ",Not Applicable,"WAKE FOREST UNIVERSITY HEALTH SCIENCES", ,2017,219436,
"REGULATION OF CRAVING UNDER STRESS: NOVEL MODEL AND NEURAL MECHANISMS",NIDA,"9251010",1R56DA040699-01A1,1,R56,DA,040699,01,A1,,"9550425","KOBER, HEDY ",Not Applicable,"YALE UNIVERSITY", ,2016,299829,
"REGULATION OF CRAVING UNDER STRESS: NEURAL MECHANISMS AND NOVEL MODEL",NIDA,"9330383",1R01DA042911-01A1,1,R01,DA,042911,01,A1,,"9550425","KOBER, HEDY ",Not Applicable,"YALE UNIVERSITY", ,2017,577295,
"META-ANALYSIS AND MACHINE LEARNING: TOWARDS NEUROMARKERS OF CRAVING AND RELAPSE",NIDA,"9286017",1R01DA043690-01,1,R01,DA,043690,01,,,"9550425","KOBER, HEDY ",Not Applicable,"YALE UNIVERSITY", ,2017,450712,
"METHAMPHETAMINE VACCINE FOR HUMANS",NIDA,"9408537",1R42DA043311-01A1,1,R42,DA,043311,01,A1,,"14475737","KOGAN, YAKOV  ","KOSTEN, THOMAS ","KADVAX TECHNOLOGIES, INC.", ,2017,305976,
"NEUROBIOLOGY OF ADDICTION",NIDA,"9352194",1ZICDA000602-02,1,ZIC,DA,000602,02,,,"14282527","KOOB, GEORGE ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1360000,
"UNDERSTANDING THE BEHAVIORAL FUNCTION OF STRIATAL TYROSINE-HYDROXYLASE INTERNEURONS.",NIDA,"9314778",1R21DA043229-01A1,1,R21,DA,043229,01,A1,,"8915246","KOOS, TIBOR ",Not Applicable,"RUTGERS THE STATE UNIV OF NJ NEWARK", ,2017,232500,
"SEX-SPECIFIC NEUROIMMUNE MOLECULAR NETWORKS UNDERLYING ADOLESCENT VULNERABILITY TO DRUGS OF ABUSE",NIDA,"9257620",1F32DA043308-01,1,F32,DA,043308,01,,,"11441092","KOPEC, ASHLEY M",Not Applicable,"MASSACHUSETTS GENERAL HOSPITAL", ,2017,57066,
"OREGON HIV/HEPATITIS AND OPIOID PREVENTION AND ENGAGEMENT (OR-HOPE) STUDY",NIDA,"9412025",1UG3DA044831-01,1,UG3,DA,044831,01,,,"8033018","KORTHUIS, PHILIP TODD",Not Applicable,"OREGON HEALTH & SCIENCE UNIVERSITY", ,2017,493678,
"EFFECT OF BANNING MENTHOL FLAVORANT ON CIGARETTE AND E-CIGARETTE USE",NIDA,"9439149",1R03DA045150-01,1,R03,DA,045150,01,,,"7647703","KOTLYAR, MICHAEL ",Not Applicable,"UNIVERSITY OF MINNESOTA", ,2017,114875,
"IMMUNE CORRELATES OF LONG-TERM SUCCESS WITH DAA THERAPY IN HCV/HIV INFECTED PEOPLE WHO INJECT DRUGS",NIDA,"9408975",1R01DA043396-01A1,1,R01,DA,043396,01,A1,,"8794253","KOTTILIL, SHYAMASUNDARAN  ","POONIA, BHAWNA ","UNIVERSITY OF MARYLAND BALTIMORE", ,2017,367177,
"LONG-TERM EFFECTS OF IDU; HIV; HCV AND THE IMPACT OF HCV CURE ON IMMUNE ACTIVATION AND LIVER FIBROSIS IN AGING WOMEN",NIDA,"9355485",1R01DA044111-01,1,R01,DA,044111,01,,,"1978561","KOVACS, ANDREA A.Z. ","TIEN, PHYLLIS C","UNIVERSITY OF SOUTHERN CALIFORNIA", ,2017,731445,
"NEURAL CIRCUITS FOR COGNITIVE CONTROL",NIDA,"9243760",1R21DA042020-01A1,1,R21,DA,042020,01,A1,,"8802831","KREIMAN, GABRIEL ",Not Applicable,"BOSTON CHILDREN'S HOSPITAL", ,2017,265500,
"FMRI DYNAMIC PHANTOM FOR IMPROVEDDETECTION OF RESTING-­?STATE BRAIN NETWORKS",NIDA,"9255129",1R44DA043277-01,1,R44,DA,043277,01,,,"8585189","KRIEGSTEIN, ALAN  ","MUJICA-PARODI, LILIANNE RIVKA","ALA SCIENTIFIC INSTRUMENTS, INC.", ,2017,225028,
"VAGUS NERVE STIMULATION AS A TOOL TO MODULATE SYNAPTIC PLASTICITY DURING EXTINCTION FROM DRUG SEEKING",NIDA,"9387292",1R21DA043150-01A1,1,R21,DA,043150,01,A1,,"8355524","KROENER, SVEN ",Not Applicable,"UNIVERSITY OF TEXAS DALLAS", ,2017,224910,
"PREFORMULATION AND FORMULATION DEVELOPMENT OF FENROCK; AN ABUSE-RESISTANT FENTANYL TRANSDERMAL PATCH",NIDA,"9408170",1R44DA042639-01A1,1,R44,DA,042639,01,A1,,"12609306","KUCERA, SHAWN  ","ZAMLOOT, MICHAEL S","PAIN THERAPEUTICS, INC.", ,2017,349947,
"EARLY EXPOSURES AND NEURODEVELOPMENTAL; BEHAVIORAL; AND HEALTH OUTCOMES",NIDA,"9263236",1UG3DA045251-01,1,UG3,DA,045251,01,,,"1876301","LAHEY, BENJAMIN B ","TIEMEIER, HENNING ;WHITE, TONYA ","UNIVERSITY OF CHICAGO", ,2017,358161,
"NEUROIMAGING META-ANALYTICS FOR ADDICTION: NODES; NETWORKS;AND NEW HEURISTICS",NIDA,"9239222",1R01DA041353-01A1,1,R01,DA,041353,01,A1,,"8364618","LAIRD, ANGELA R ","SUTHERLAND, MATTHEW T.","FLORIDA INTERNATIONAL UNIVERSITY", ,2017,215214,
"INPUT-SPECIFIC MECHANISMS OF DRUG-EVOKED SYNAPTIC PLASTICITY IN THE VENTRAL TEGMENTAL AREA",NIDA,"9219915",1R01DA042889-01,1,R01,DA,042889,01,,,"14290893","LAMMEL, STEPHAN ",Not Applicable,"UNIVERSITY OF CALIFORNIA BERKELEY", ,2017,353250,
"SUBURBAN OPIOID STUDY (SOS)",NIDA,"9232018",1R15DA041657-01A1,1,R15,DA,041657,01,A1,,"12646782","LAMONICA, AUKJE  ","BOERI, MIRIAM W","SOUTHERN CONNECTICUT STATE UNIVERSITY", ,2017,341565,
"EDARKTRENDS: MONITORING CRYPTOMARKETS TO IDENTIFY EMERGING TRENDS OF ILLICIT SYNTHETIC OPIOIDS USE",NIDA,"9384827",1R21DA044518-01,1,R21,DA,044518,01,,,"14115982","LAMY, FRANCOIS RENE ","SHETH, AMIT P","WRIGHT STATE UNIVERSITY", ,2017,223715,
"NEUROBIOLOGY OF CARE GIVING IN OPIOID DEPENDENT MOTHERS",NIDA,"9404736",1R21DA043983-01A1,1,R21,DA,043983,01,A1,,"7039480","LANGLEBEN, DANIEL D",Not Applicable,"UNIVERSITY OF PENNSYLVANIA", ,2017,206528,
"PILOTING A NALOXONE INTERVENTION IN AN EMERGENCY RESPONSE COMMUNITY TO REDUCE OPIOID OVERDOSES IN PHILADELPHIA",NIDA,"9403417",1R34DA044758-01,1,R34,DA,044758,01,,,"2110336","LANKENAU, STEPHEN E ","SCHWARTZ, DAVID GARY","DREXEL UNIVERSITY", ,2017,227896,
"IMPROVING URINE DRUG TEST UTILITY TO MITIGATE PRESCRIPTION OPIOID RISK",NIDA,"9314828",1K23DA042168-01A1,1,K23,DA,042168,01,A1,,"14148500","LAROCHELLE, MARC ",Not Applicable,"BOSTON MEDICAL CENTER", ,2017,191114,
"PHYSICIAN-PATIENT COMMUNICATION; DECISION MAKING AND MANAGEMENT IN CHRONIC PAIN.",NIDA,"9317160",1R21DA042265-01A1,1,R21,DA,042265,01,A1,,"6195057","LAWS, MICHAEL BARTON",Not Applicable,"BROWN UNIVERSITY", ,2017,216385,
"REGULATORY T CELL DYSFUNCTION IN HIV-1/HCV DRUG USERS",NIDA,"9351792",1R01DA044135-01,1,R01,DA,044135,01,,,"1969711","LEDERMAN, MICHAEL MARCEL",Not Applicable,"CASE WESTERN RESERVE UNIVERSITY", ,2017,198575,
"SEX DIFFERENCES IN NORADRENALINE ANDSTRESS-INDUCED REINSTATEMENT OF NICOTINE CPP",NIDA,"9328593",1F30DA043943-01,1,F30,DA,043943,01,,,"11538121","LEE, ANGELA ",Not Applicable,"YALE UNIVERSITY", ,2017,28764,
"COMORBID SUBSTANCE USE AMONG AFRICAN AMERICANS AND PUERTO RICANS: DETERMINANTS AND CONSEQUENCES",NIDA,"9236469",1K01DA041609-01A1,1,K01,DA,041609,01,A1,,"12088518","LEE, JUNGYEON ",Not Applicable,"NEW YORK UNIVERSITY SCHOOL OF MEDICINE", ,2017,132303,
"VARENICLINE OTC TRIAL ON EFFICACY AND SAFETY",NIDA,"9356811",1R01DA044125-01,1,R01,DA,044125,01,,,"1871742","LEISCHOW, SCOTT J",Not Applicable,"ARIZONA STATE UNIVERSITY-TEMPE CAMPUS", ,2017,587306,
"NICOTINE INSIDE NEURONS",NIDA,"9296975",1R21DA043829-01,1,R21,DA,043829,01,,,"1862714","LESTER, HENRY A.",Not Applicable,"CALIFORNIA INSTITUTE OF TECHNOLOGY", ,2017,247500,
"CONSEQUENCES OF NICOTINE EXPOSURE ON DOPAMINE D2 BINDING IN ADOLESCENCE AND ADULTHOOD. AN IN-VIVO POSITRON EMISSION TOMOGRAPHY (PET) STUDY IN RATS.",NIDA,"9245319",1R03DA039989-01A1,1,R03,DA,039989,01,A1,,"8546782","LEVINE, AMIR ",Not Applicable,"NEW YORK STATE PSYCHIATRIC INSTITUTE", ,2017,264642,
"AN INTERACTIVE APP TO PROMOTE SAFE AND EFFECTIVE USE OF OPIOIDS IN YOUNG CHILDREN POSTOPERATIVELY",NIDA,"9200555",1R43DA042645-01,1,R43,DA,042645,01,,,"7982618","LEVINE, ROBERT J",Not Applicable,"ARCHIEMD, INC.", ,2017,225000,
"BRAIN EXOSOMES MEDIATE COCAINE-INDUCED ADDICTION",NIDA,"9380219",1R01DA044489-01,1,R01,DA,044489,01,,,"1878019","LEVY, EFRAT  ","SAITO, MARIKO ","NATHAN S. KLINE INSTITUTE FOR PSYCH RES", ,2017,465174,
"EXAMINING THE ROLE OF APPRAISAL AND PHYSIOLOGY IN STRESS-PRECIPITATED SMOKING",NIDA,"9244963",1R03DA041556-01A1,1,R03,DA,041556,01,A1,,"9159556","LEYRO, TERESA MARIA",Not Applicable,"RUTGERS, THE STATE UNIV OF N.J.", ,2017,116250,
"MULTILEVEL INTERPLAYS IN THE DEVELOPMENT OF TOBACCO DEPENDENCE",NIDA,"9367143",1R01DA044254-01,1,R01,DA,044254,01,,,"11082391","LIAN, MIN ",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,343125,
"NOVEL PET TRACERS FOR IMAGING MONOACYLGLYCEROL LIPASE IN ENDOCANNABINOID SIGNALING",NIDA,"9293777",1R21DA043507-01,1,R21,DA,043507,01,,,"11690559","LIANG, STEVEN HUAN",Not Applicable,"MASSACHUSETTS GENERAL HOSPITAL", ,2017,213747,
"SYRINGE INJECTABLE ELECTRONICS PLATFORM FOR CHRONIC MAPPING AND MODULATION OF NEURAL CIRCUITS IN ADDICTION",NIDA,"9335081",1R21DA043985-01,1,R21,DA,043985,01,,,"2070961","LIEBER, CHARLES M",Not Applicable,"HARVARD UNIVERSITY", ,2017,211250,
"IN VIVO IMAGING OF DORSAL STRIATUM FUNCTION IN FREELY BEHAVING MICE",NIDA,"9339214",1ZIADA000603-02,1,ZIA,DA,000603,02,,,"14282518","LIN, DA-TING ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1060683,
"DEVELOPMENT OF CUTTING-EDGE OPTICAL IMAGING SYSTEMS FOR IN VIVO IMAGING IN LIVE ANIMALS",NIDA,"9339297",1ZICDA000604-02,1,ZIC,DA,000604,02,,,"14282518","LIN, DA-TING ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1060683,
"OPIOID PEPTIDE SYNTHESIZING ENZYMES",NIDA,"9382537",1R01DA042351-01A1,1,R01,DA,042351,01,A1,,"1877528","LINDBERG, IRIS ",Not Applicable,"UNIVERSITY OF MARYLAND BALTIMORE", ,2017,435565,
"DEFINING AND EXPLOITING A GENETIC TEMPLATE FOR AN HIV VACCINE",NIDA,"9180184",1DP2DA042422-01,1,DP2,DA,042422,01,,,"12262816","LINGWOOD, DANIEL ",Not Applicable,"MASSACHUSETTS GENERAL HOSPITAL", ,2016,2565000,
"ABCD-USA CONSORTIUM: UWM SITE ",NIDA,"9053056",1U01DA041025-01,1,U01,DA,041025,01,,,"7540881","LISDAHL, KRISTA MAURINE",Not Applicable,"UNIVERSITY OF WISCONSIN MILWAUKEE", ,2017,1455320,
"CRCNS: NEURAL SIGNALS THAT MAINTAIN/REFRESH LTP AND MEMORY",NIDA,"9242345",1R01DA043195-01,1,R01,DA,043195,01,,,"1879866","LISMAN, JOHN E ","GRIFFITH, LESLIE C","BRANDEIS UNIVERSITY", ,2017,364010,
"STRUCTURE AND FUNCTION OF DOPAMINE RECEPTORS",NIDA,"9317762",1R21DA042298-01A1,1,R21,DA,042298,01,A1,,"10873424","LIU, WEI ",Not Applicable,"ARIZONA STATE UNIVERSITY-TEMPE CAMPUS", ,2017,183219,
"PHARMACOLOGY OF KAPPA OPIOID RECEPTOR",NIDA,"9383834",1R01DA041359-01A1,1,R01,DA,041359,01,A1,,"1879434","LIU-CHEN, LEE-YUAN ",Not Applicable,"TEMPLE UNIV OF THE COMMONWEALTH", ,2017,574974,
"DOPAMINE D2/D3 RECEPTOR UPREGULATION BY VARENICLINE IN METHAMPHETAMINE USERS",NIDA,"9317264",1R21DA042347-01A1,1,R21,DA,042347,01,A1,,"2076218","LONDON, EDYTHE D",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2017,231000,
"NEURAL SUBSTRATES OF CIGARETTE CRAVING; WITHDRAWAL; AND RELIEF: MALE-FEMALE DIFFERENCES",NIDA,"9368864",1R01DA044467-01,1,R01,DA,044467,01,,,"2076218","LONDON, EDYTHE D",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2017,434700,
"NEURAL BASIS OF EATING BEHAVIOR IN ABSTINENT SMOKERS",NIDA,"9237732",1R01DA041409-01A1,1,R01,DA,041409,01,A1,,"9401953","LOUGHEAD, JAMES W",Not Applicable,"UNIVERSITY OF PENNSYLVANIA", ,2017,452508,
"COMPUTATIONAL EFFICIENT STATISTICAL TOOLS FOR ANALYZING SUBSTANCE DEPENDENCE SEQUENCING DATA",NIDA,"9453828",1R01DA043501-01A1,1,R01,DA,043501,01,A1,,"9699078","LU, QING ",Not Applicable,"MICHIGAN STATE UNIVERSITY", ,2017,454668,
"BUILDING ON NEEDLE EXCHANGE TO OPTIMIZE HIV PREVENTION/TREATMENT",NIDA,"9482514",1R01DA045556-01,1,R01,DA,045556,01,,,"6682974","LUCAS, GREGORY M ","PAGE, KATHLEEN R","JOHNS HOPKINS UNIVERSITY", ,2017,955194,
"EFFECTS OF STRESS- AND DRUG CUE-EXPOSURE ON CRAVING AND MARIJUANA SEEKING BEHAVIOR IN REGULAR CANNABIS USERS",NIDA,"9244124",1R21DA040150-01A1,1,R21,DA,040150,01,A1,,"3118333","LUNDAHL, LESLIE H",Not Applicable,"WAYNE STATE UNIVERSITY", ,2017,231000,
"ELECTRORETINOGRAM: A NEW HUMAN BIOMARKER  FOR SMOKING CESSATION TREATMENT",NIDA,"9386293",1K23DA042136-01A1,1,K23,DA,042136,01,A1,,"9302170","LUO, SEAN XIAO",Not Applicable,"NEW YORK STATE PSYCHIATRIC INSTITUTE", ,2017,199800,
"EFFECT OF DRUGS OF ABUSE ON SYNAPTIC TRANSMISSION IN NUCLEUS ACCUMBENS",NIDA,"9352038",1ZIADA000437-17,1,ZIA,DA,000437,17,,,"9414924","LUPICA, CARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,397041,
"PHYSIOLOGY AND PHARMACOLOGY OF BRAIN REWARD CIRCUITS",NIDA,"9352040",1ZIADA000457-15,1,ZIA,DA,000457,15,,,"9414924","LUPICA, CARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,595561,
"MOLECULAR SITES OF DELTA-9-THC AND SYNTHETIC CANNABINOID ACTIONS ON BRAIN FUNCTION",NIDA,"9352043",1ZIADA000487-12,1,ZIA,DA,000487,12,,,"9414924","LUPICA, CARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,595561,
"COCAINE ADDICTION AND THE ROLE OF SEROTONIN IN ORBITOFRONTAL CORTEX FUNCTION",NIDA,"9352065",1ZIADA000599-03,1,ZIA,DA,000599,03,,,"9414924","LUPICA, CARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,397041,
"PLUSONE: PROTOTYPING AND VALIDATION OF A WIRELESS IN-HOME BREATHING MONITOR FOR PREVENTION OF OVERDOSE DEATHS",NIDA,"9141200",1R41DA041960-01,1,R41,DA,041960,01,,,"14245023","MAAS, DUSTIN  ","PATWARI, NEAL ;PORUCZNIK, CHRISTINA ","XANDEM TECHNOLOGY, LLC", ,2016,225000,
"GENETICS OF COCAINE AND METHAMPHETAMINE SENSITIVITY IN DROSOPHILA",NIDA,"9234722",1U01DA041613-01A1,1,U01,DA,041613,01,A1,,"1887694","MACKAY, TRUDY F ","ANHOLT, ROBERT R. H","NORTH CAROLINA STATE UNIVERSITY RALEIGH", ,2017,496822,
"SEX-SPECIFIC CRITICAL PERIODS DETERMINE THE EFFECTS OF CANNABINOIDS ON THE MESOCORTICOLIMBIC SYSTEM",NIDA,"9402779",1R01DA043982-01A1,1,R01,DA,043982,01,A1,,"1858934","MACKIE, KENNETH P. ","MANZONI, OLIVIER JJ","INDIANA UNIVERSITY BLOOMINGTON", ,2017,311445,
"DOES GPR119 MEDIATE THE BENEFICIAL METABOLIC EFFECTS OF THC?",NIDA,"9335512",1R21DA044004-01,1,R21,DA,044004,01,,,"1858934","MACKIE, KENNETH P.",Not Applicable,"INDIANA UNIVERSITY BLOOMINGTON", ,2017,196406,
"LONG TERM THC ELICITS DISTINCT CHANGES IN ADOLESCENT BRAIN DOPAMINE SIGNALING",NIDA,"9308499",1R01DA042178-01A1,1,R01,DA,042178,01,A1,,"1860301","MADRAS, BERTHA K",Not Applicable,"MCLEAN HOSPITAL", ,2017,517047,
"COMMUNITY UTILIZATION OF EVIDENCE-BASED PROGRAM REGISTERS IN BEHAVIORAL HEALTHCARE",NIDA,"9307281",1R01DA042036-01A1,1,R01,DA,042036,01,A1,,"7821331","MAGURA, STEPHEN ",Not Applicable,"WESTERN MICHIGAN UNIVERSITY", ,2017,742455,
"MODULATING INHIBITORY CONTROL NETWORKS IN GAMBLING DISORDER WITH THETA BURST STIMULATION",NIDA,"9387930",1R21DA042271-01A1,1,R21,DA,042271,01,A1,,"6901963","MAKRIS, NIKOLAOS  ","CAMPRODON, JOAN A","MASSACHUSETTS GENERAL HOSPITAL", ,2017,242120,
"CB1/CB2 CANNABINOID LIGANDS FOR HIV NEUROPATHIC PAIN",NIDA,"9073239",1P01DA041307-01,1,P01,DA,041307,01,,7821,"6274976","MAKRIYANNIS, ALEXANDROS ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2017,,133566
"STRUCTURE AND FUNCTION OF CB2 RECEPTOR",NIDA,"9426701",1R01DA045020-01,1,R01,DA,045020,01,,,"6274976","MAKRIYANNIS, ALEXANDROS  ","BOHN, LAURA M;STEVENS, RAYMOND C","NORTHEASTERN UNIVERSITY", ,2017,877195,
"ASSESSING GLUTAMATE HOMEOSTASIS IN COCAINE ADDICTION USING 7T 1H-MRS",NIDA,"9226608",1R21DA043055-01,1,R21,DA,043055,01,,,"7136013","MALISON, ROBERT T",Not Applicable,"YALE UNIVERSITY", ,2017,251250,
"IMAGING SYNAPTIC DENSITY IN THE COCAINE-ADDICTED BRAIN IN VIVO USING 11C UCB J PET",NIDA,"9335542",1R21DA044005-01,1,R21,DA,044005,01,,,"7136013","MALISON, ROBERT T",Not Applicable,"YALE UNIVERSITY", ,2017,209375,
"SENSITIVE AND RAPID SCREENING OF SYNTHETIC DRUGS BY MASS SPECTROMETRY",NIDA,"9226136",1R21DA043037-01,1,R21,DA,043037,01,,,"14230126","MANICKE, NICHOLAS E",Not Applicable,"INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS", ,2017,217518,
"COMBINATION THERAPY WITH OPIOID AND DULOXETINE FOR CHRONIC PAIN MANAGEMENT",NIDA,"9103535",1R01DA039925-01A1,1,R01,DA,039925,01,A1,,"1901824","MAO, JIANREN ",Not Applicable,"MASSACHUSETTS GENERAL HOSPITAL", ,2017,483527,
"ADVANCING A NOVEL PORTABLE DETECTION METHOD FOR CANNABIS INTOXICATION",NIDA,"9334516",1R42DA043977-01,1,R42,DA,043977,01,,,"14670878","MARAVIC, MELISSA CULHANE ","EVINS, A EDEN","BRAIN SOLUTIONS, LLC", ,2017,224973,
"THE ROLE OF THE VTA-LATERAL HABENULA CIRCUIT IN OPIOID MEDIATED BEHAVIORS",NIDA,"9308142",1R01DA042025-01A1,1,R01,DA,042025,01,A1,,"10399674","MARGOLIS, ELYSSA ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,356625,
"THE LATERAL PREOPTIC AREA: A NOVEL REGULATOR OF VTA ACTIVITY AND COCAINE SEEKING",NIDA,"9311742",1R01DA042206-01A1,1,R01,DA,042206,01,A1,,"7969142","MARINELLI, MICHELA ",Not Applicable,"UNIVERSITY OF TEXAS, AUSTIN", ,2017,365204,
"CROSSING AN ELECTRIC BARRIER TO OBTAIN COCAINE: AGE AND SEX DIFFERENCES",NIDA,"9375438",1R03DA044562-01,1,R03,DA,044562,01,,,"7969142","MARINELLI, MICHELA ",Not Applicable,"UNIVERSITY OF TEXAS, AUSTIN", ,2017,78250,
"INVESTIGATION OF LIFELONG COGNITIVE IMPAIRMENTS FOLLOWING PERINATAL AND PERPUBERTAL THC EXPOSURE",NIDA,"9377647",1R15DA042390-01A1,1,R15,DA,042390,01,A1,,"1934715","MARKOWSKI, VINCENT P",Not Applicable,"COLLEGE AT GENESEO", ,2017,373192,
"ROLE OF NUCLEUS ACCUMBENS SHELL OREXIN IN MOTIVATION FOR COCAINE SELF-ADMINISTRATION",NIDA,"9395080",1F32DA044649-01,1,F32,DA,044649,01,,,"12007345","MARRONE, GINA ",Not Applicable,"RUTGERS BIOMEDICAL/HEALTH SCIENCES-RBHS", ,2017,56334,
"HIGHLY ADAPTIVE EPIDEMIC CONTROL STRATEGIES FOR HIV PREVENTION IN DRUG USERS",NIDA,"8967306",1DP2DA040236-01,1,DP2,DA,040236,01,,,"10906462","MARSHALL, BRANDON DAVID LEWIS",Not Applicable,"BROWN UNIVERSITY", ,2015,2437500,
"FUNCTIONAL TESTING OF HOST GENES THAT CONTROL HIV LATENCY IN PRIMARY IMMUNE CELLS",NIDA,"9180209",1DP2DA042423-01,1,DP2,DA,042423,01,,,"8358199","MARSON, ALEXANDER ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2016,2377500,
"LIMITING UNDESIRABLE EFFECTS OF OPIOIDS BY TARGETING NEURONAL RGS COMPLEXES",NIDA,"9380595",1R01DA042746-01A1,1,R01,DA,042746,01,A1,,"8455052","MARTEMYANOV, KIRILL A. ","SCAMPAVIA, LOUIS DANIEL","SCRIPPS FLORIDA", ,2017,480000,
"NEUROCHEMICAL AND INFLAMMATORY DYSREGULATION DURING SYNTHETIC CATHINONE SELF-ADMINISTRATION",NIDA,"9316221",1R21DA039315-01A1,1,R21,DA,039315,01,A1,,"8400877","MARUSICH, JULIE A",Not Applicable,"RESEARCH TRIANGLE INSTITUTE", ,2017,291489,
"REGULATION OF NUCLEUS ACCUMBENS REWARD PROCESSING BY DIVERSE INPUT SIGNALS",NIDA,"9382006",1R01DA042739-01A1,1,R01,DA,042739,01,A1,,"9229137","MASMANIDIS, SOTIRIS CONSTANTINOS",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2017,301725,
"ROLE OF EXECUTIVE CONTROL IN ADOLESCENT SUBSTANCE USE AND CO-OCCURING PROBLEMS",NIDA,"9231576",1R01DA041738-01A1,1,R01,DA,041738,01,A1,,"8185974","MASON, W. ALEX",Not Applicable,"FATHER FLANAGAN'S BOYS' HOME", ,2017,646440,
"TEMPORAL MODULATION OF 'WANTING' AND 'LIKING'",NIDA,"9170997",1R15DA039405-01A1,1,R15,DA,039405,01,A1,,"2094847","MATELL, MATTHEW S",Not Applicable,"VILLANOVA UNIVERSITY", ,2016,390066,
"PREDICTING STIMULANT USE RELAPSE USING NEUROIMAGING TECHNIQUES",NIDA,"9394654",1F31DA043328-01A1,1,F31,DA,043328,01,A1,,"12504108","MAURER, JAMES MICHAEL",Not Applicable,"UNIVERSITY OF NEW MEXICO", ,2017,31856,
"SENSITIVE AND PORTABLE PHYSICIAN OFFICE-BASED URINE ANALYZER TO TACKLE PRESCRIPTION DRUG ABUSE",NIDA,"9256099",1R43DA043325-01,1,R43,DA,043325,01,,,"10602105","MCALLISTER, CARRIE E. ","HEFFERNAN, MICHAEL JOHN","BREVITEST TECHNOLOGIES, LLC", ,2017,224415,
"EXPERIMENTAL MEDIATION RESEARCH AIMED AT ENHANCING ADOLESCENT SUBSTANCE ABUSE TREATMENT",NIDA,"9448725",1R01DA043578-01A1,1,R01,DA,043578,01,A1,,"8001102","MCCART, MICHAEL R",Not Applicable,"OREGON SOCIAL LEARNING CENTER, INC.", ,2017,678949,
"COMBINED MGLUR5 PET AND FMRI IMAGING OF SEX DIFFERENCES DURING COCAINE WITHDRAWAL",NIDA,"9331813",1R01DA042094-01A1,1,R01,DA,042094,01,A1,,"1867411","MCCAUL, MARY E ","WAND, GARY S;WONG, DEAN FOSTER","JOHNS HOPKINS UNIVERSITY", ,2017,720195,
"USE OF IN VIVO CALCIUM IMAGING TO STUDY ADDICTION.",NIDA,"9220920",1K02DA042886-01,1,K02,DA,042886,01,,,"2113037","MCCLUNG, COLLEEN A",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2017,120334,
